id,url,nombre,precio,precio_por,marca,categoria,imagen
prod62813,https://www.carrefour.es/supermercado/aceite-argan-100-puro-ecologico-arganour-50-ml/R-prod62813/p,Aceite argán 100% puro ecológico Arganour 50 ml.,8.95,17.90 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/096845_00_1.jpg
VC4AECOMM-005544,https://www.carrefour.es/supermercado/crema-facial-reafirmante-anti-flacidez-firm-lift-multi-correxion-roc-50-ml/R-VC4AECOMM-005544/p,Crema facial reafirmante anti-flacidez Firm + Lift Multi Correxion RoC 50 ml.,32.9,65.80 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/005544_00_1.jpg
prod520078,https://www.carrefour.es/supermercado/gel-de-agua-hidratacion-facial-para-pieles-normales-y-mixtas-hydro-boost-neutrogena-50-ml/R-prod520078/p,Gel de agua hidratación facial para pieles normales y mixtas Hydro Boost Neutrogena 50 ml.,22.3,22.30 €/ud,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/832888_00_1.jpg
VC4AECOMM-543727,https://www.carrefour.es/supermercado/balsamo-tigre-balm-19-g/R-VC4AECOMM-543727/p,Bálsamo Tigre Balm 19 g.,11.09,58.37 €/100g,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/543727_00_1.jpg
VC4AECOMM-540389,https://www.carrefour.es/supermercado/crema-facial-elasticity-eucerin-50-ml/R-VC4AECOMM-540389/p,Crema facial Elasticity Eucerin 50 ml.,39.4,78.80 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/540389_00_1.jpg
568801341,https://www.carrefour.es/supermercado/serum-facial-antiedad-eucerin-75-ml/R-568801341/p,"Serum facial antiedad Eucerin 7,5 ml.",17.89,238.53 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/275584_00_1.jpg
VC4AECOMM-005429,https://www.carrefour.es/supermercado/contorno-de-ojos-retinol-correxion-line-smoothing-advanced-retinol-roc-15-ml/R-VC4AECOMM-005429/p,Contorno de ojos Retinol Correxion Line Smoothing Advanced Retinol Roc 15 ml.,20.9,139.33 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/005429_00_1.jpg
709601839,https://www.carrefour.es/supermercado/crema-volume-filler-dia-piel-normal-mixta-eucerin-50-ml/R-709601839/p,Crema Volume Filler día piel normal mixta Eucerin 50 ml.,36.2,72.40 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/424159_00_1.jpg
prod490088,https://www.carrefour.es/supermercado/fluido-facial-hidratante-matificante-dermopure-eucerin-50-ml/R-prod490088/p,Fluido facial hidratante matificante DermoPure Eucerin 50 ml.,19.49,38.98 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/830634_00_1.jpg
prod820191,https://www.carrefour.es/supermercado/crema-de-dia-antiedad-hyalluron-filler-spf30-eucerin-50-ml/R-prod820191/p,Crema de día antiedad Hyalluron Filler SPF30 Eucerin 50 ml.,38.3,76.60 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/supermercado/bcc_static/catalogImages/broken_image.png
VC4AECOMM-016126,https://www.carrefour.es/supermercado/crema-facial-hidratante-spf30-con-acido-hialuronico-hydrate-plump-multi-correxion-roc-50-ml/R-VC4AECOMM-016126/p,Crema facial hidratante SPF30 con ácido hialurónico Hydrate + Plump Multi Correxion RoC 50 ml.,31.8,63.60 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/016126_00_1.jpg
590510202,https://www.carrefour.es/supermercado/crema-facial-rellenador-de-arrugas-hyaluron-filler-para-la-noche-eucerin-50-ml/R-590510202/p,Crema facial rellenador de arrugas Hyaluron Filler para la noche Eucerin 50 ml.,36.3,72.60 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/675286_00_1.jpg
prod65107,https://www.carrefour.es/supermercado/crema-de-dia-antiedad-elasticity-filler-eucerin-50-ml/R-prod65107/p,Crema de día antiedad Elasticity + Filler Eucerin 50 ml.,38.6,77.20 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/086203_00_1.jpg
590511022,https://www.carrefour.es/supermercado/contorno-de-ojos-rellenador-de-arrugas-hyaluron-filler-eucerin-1-ud/R-590511022/p,Contorno de ojos rellenador de arrugas Hyaluron Filler Eucerin 1 ud.,26.0,173.33 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/760050_00_1.jpg
590510200,https://www.carrefour.es/supermercado/crema-facial-para-piel-seca-rellenador-de-arrugas-hyaluron-filler-para-el-dia-con-fp15-eucerin-50-ml/R-590510200/p,Crema facial para piel seca rellenador de arrugas Hyaluron Filler para el día con FP15 Eucerin 50 ml.,36.3,72.60 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/675285_00_1.jpg
prod590637,https://www.carrefour.es/supermercado/crema-facial-hidratante-spf15-calidad-farmaceutica-50-ml/R-prod590637/p,Crema facial hidratante SPF15 Calidad Farmacéutica 50 ml.,11.59,23.18 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/839651_00_1.jpg
801412203,https://www.carrefour.es/supermercado/crema-aquaporin-active-para-piel-normal-y-mixta-50-ml-eucerin-1-ud/R-801412203/p,Crema Aquaporin Active para piel normal y mixta 50 ml. Eucerin 1 ud.,21.9,43.80 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/905766_00_1.jpg
prod65105,https://www.carrefour.es/supermercado/crema-de-noche-antiedad-elasticity-filler-eucerin-50-ml/R-prod65105/p,Crema de noche antiedad Elasticity + Filler Eucerin 50 ml.,38.6,77.20 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/086206_00_1.jpg
709601837,https://www.carrefour.es/supermercado/crema-volume-filler-dia-piel-seca-eucerin-50-ml/R-709601837/p,Crema Volume Filler día piel seca Eucerin 50 ml.,36.2,72.40 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/424157_00_1.jpg
679501711,https://www.carrefour.es/supermercado/contorno-de-ojos-tratamiento-anti-edad-xhekpon-15-ml/R-679501711/p,Contorno de ojos tratamiento anti-edad Xhekpon 15 ml.,20.9,139.33 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/057358_00_1.jpg
709601841,https://www.carrefour.es/supermercado/crema-volume-filler-dia-piel-noche-eucerin-50-ml/R-709601841/p,Crema Volume Filler día piel noche Eucerin 50 ml.,36.2,72.40 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/424160_00_1.jpg
fprod1220255,https://www.carrefour.es/supermercado/serum-antimanchas-eucerin-30-ml/R-fprod1220255/p,Serum antimanchas Eucerín 30 ml.,40.8,136 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/274747_00_1.jpg
prod520041,https://www.carrefour.es/supermercado/crema-en-gel-hydro-boost-neutrogena-50-ml/R-prod520041/p,Crema en gel Hydro Boost Neutrogena 50 ml.,21.7,21.70 €/ud,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/832817_00_1.jpg
590508176,https://www.carrefour.es/supermercado/crema-q10-active-antiarrugas-piel-seca-eucerin-50-ml/R-590508176/p,Crema Q10 Active antiarrugas piel seca Eucerin 50 ml.,28.1,56.20 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/550590_00_1.jpg
590508500,https://www.carrefour.es/supermercado/crema-facial-hidratacion-intensa-piel-seca-spf-20-ureadin-50-ml/R-590508500/p,Crema facial hidratación intensa piel seca SPF 20 Ureadin 50 ml.,21.6,43.20 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/552503_00_1.jpg
prod231290,https://www.carrefour.es/supermercado/crema-para-las-bolsas-y-ojeras-remescar-8-ml/R-prod231290/p,Crema para las bolsas y ojeras Remescar 8 ml.,33.0,412.50 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/284350_00_1.jpg
709601843,https://www.carrefour.es/supermercado/crema-volume-filler-contorno-ojos-eucerin-15-ml/R-709601843/p,Crema Volume Filler contorno ojos Eucerin 15 ml.,26.6,177.33 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/424162_00_1.jpg
VC4AECOMM-189379,https://www.carrefour.es/supermercado/crema-antiedad-hidratante-y-reafirmante-retinol-boost-neutrogena-50-ml/R-VC4AECOMM-189379/p,Crema antiedad hidratante y reafirmante Retinol Boost Neutrogena 50 ml.,31.7,63.40 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/189379_00_1.jpg
801412201,https://www.carrefour.es/supermercado/crema-aquaporin-active-para-piel-seca-eucerin-50-ml/R-801412201/p,Crema Aquaporin Active para piel seca Eucerin 50 ml.,21.9,43.80 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/905754_00_1.jpg
fprod1190030,https://www.carrefour.es/supermercado/crema-de-noche-hidratante-hydro-boost-neutrogena-50-ml/R-fprod1190030/p,Crema de noche hidratante Hydro Boost Neutrogena 50 ml.,21.1,42.20 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/229598_00_1.jpg
fprod1220358,https://www.carrefour.es/supermercado/crema-facial-antimanchas-eucerin-50-ml/R-fprod1220358/p,Crema facial antimanchas Eucerin 50 ml,32.8,65.60 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/275646_00_1.jpg
600804745,https://www.carrefour.es/supermercado/crema-facial-para-piel-normal-y-mixta-rellenador-de-arrugas-hyaluron-filler-para-el-dia-con-fp15-eucerin-50-ml/R-600804745/p,Crema facial para piel normal y mixta rellenador de arrugas Hyaluron Filler para el día con FP15 Eucerin 50 ml.,36.3,72.60 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/365021_00_1.jpg
590508178,https://www.carrefour.es/supermercado/crema-q10-active-noche-eucerin-50-ml/R-590508178/p,Crema Q10 Active noche Eucerin 50 ml.,28.1,56.20 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/550592_00_1.jpg
VC4AECOMM-189373,https://www.carrefour.es/supermercado/serum-antiedad-reafirmante-retinol-boost-neutrogena-30-ml/R-VC4AECOMM-189373/p,Sérum antiedad reafirmante Retinol Boost Neutrogena 30 ml.,31.3,104.33 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/189373_00_1.jpg
VC4AECOMM-540387,https://www.carrefour.es/supermercado/contorno-de-ojos-elasticity-eucerin-15-ml/R-VC4AECOMM-540387/p,Contorno de ojos Elasticity Eucerin 15 ml.,29.6,197.33 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/540387_00_1.jpg
VC4AECOMM-027903,https://www.carrefour.es/supermercado/balsamo-facial-reconstituyente-con-acido-hialuronico-hidratante-para-piel-seca-hydro-boost-neutrogena-50-ml/R-VC4AECOMM-027903/p,Bálsamo facial reconstituyente con ácido hialurónico hidratante para piel seca Hydro Boost Neutrogena 50 ml.,21.6,43.20 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/027903_00_1.jpg
VC4AECOMM-189370,https://www.carrefour.es/supermercado/crema-contorno-de-ojos-antiedad-retinol-boost-neutrogena-15-ml/R-VC4AECOMM-189370/p,Crema contorno de ojos antiedad Retinol Boost Neutrogena 15 ml.,24.3,162 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/189370_00_1.jpg
VC4AECOMM-499410,https://www.carrefour.es/supermercado/crema-de-noche-bright-boost-neutrogena-50-ml/R-VC4AECOMM-499410/p,Crema de noche Bright Boost Neutrogena 50 ml.,23.6,47.20 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/499410_00_1.jpg
651402192,https://www.carrefour.es/supermercado/crema-facial-hidratante-hidraderm-sesderma-50-ml/R-651402192/p,Crema facial hidratante Hidraderm Sesderma 50 ml.,32.2,64.40 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/108153_00_1.jpg
590507932,https://www.carrefour.es/supermercado/crema-facial-c-vit-sesderma-50-ml/R-590507932/p,Crema facial C-Vit Sesderma 50 ml.,39.6,79.20 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/547077_00_1.jpg
VC4AECOMM-152887,https://www.carrefour.es/supermercado/serum-liposomado-c-vit-5-sesderma-30-ml/R-VC4AECOMM-152887/p,Serum liposomado C-Vit 5 Sesderma 30 ml.,48.8,162.67 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/152887_00_1.jpg
VC4AECOMM-499526,https://www.carrefour.es/supermercado/crema-gel-bright-boost-neutrogena-50-ml/R-VC4AECOMM-499526/p,Crema gel Bright Boost Neutrogena 50 ml.,22.5,45 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/499526_00_1.jpg
625740465,https://www.carrefour.es/supermercado/serum-liposomado-c-vit-sesderma-30-ml/R-625740465/p,Serum liposomado C-Vit Sesderma 30 ml.,38.9,129.67 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/801546_00_1.jpg
VC4AECOMM-499327,https://www.carrefour.es/supermercado/gel-hidratante-fluido-spf-30-bright-boost-neutrogena-50-ml/R-VC4AECOMM-499327/p,Gel hidratante fluido SPF 30 Bright Boost Neutrogena 50 ml.,21.6,43.20 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/499327_00_1.jpg
fprod1330015,https://www.carrefour.es/supermercado/serum-rejuvenecedor-factor-g-renew-sesderma-30-ml/R-fprod1330015/p,Serum rejuvenecedor Factor G Renew Sesderma 30 ml.,46.4,154.67 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/336283_00_1.jpg
VC4AECOMM-499525,https://www.carrefour.es/supermercado/serum-iluminador-bright-boost-neutrogena-30-ml/R-VC4AECOMM-499525/p,Sérum iluminador Bright Boost Neutrogena 30 ml.,25.4,84.67 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/499525_00_1.jpg
VC4AECOMM-610217,https://www.carrefour.es/supermercado/crema-reparadora-contorno-de-ojos-cerave-14-ml/R-VC4AECOMM-610217/p,Crema reparadora contorno de ojos Cerave 14 ml.,13.59,97.07 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/610217_00_1.jpg
prod68927,https://www.carrefour.es/supermercado/agua-termal-vaporizador-facial-piel-sensible-avene-300-ml/R-prod68927/p,Agua termal vaporizador facial piel sensible Avène 300 ml.,13.75,4.58 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/551928_00_1.jpg
VC4AECOMM-131288,https://www.carrefour.es/supermercado/crema-de-dia-hyaluron-activ-b3-avene-50-ml/R-VC4AECOMM-131288/p,Crema de día Hyaluron Activ B3 Avène 50 ml.,38.7,77.40 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/131288_00_1.jpg
prod393521,https://www.carrefour.es/supermercado/crema-facial-cleanance-comedomed-avene-30-ml/R-prod393521/p,Crema facial cleanance comedomed Avène 30 ml.,19.85,66.17 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/788697_00_1.jpg
VC4AECOMM-000709,https://www.carrefour.es/supermercado/crema-hidratante-rica-hydrance-avene-40-ml/R-VC4AECOMM-000709/p,Crema hidratante rica Hydrance Avène 40 ml.,19.25,48.12 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/000709_00_1.jpg
VC4AECOMM-000533,https://www.carrefour.es/supermercado/crema-reparadora-protectora-cicalfate-avene100-ml/R-VC4AECOMM-000533/p,Crema reparadora protectora Cicalfate+ Avéne100 ml,17.89,17.89 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/000533_00_1.jpg
prod60684,https://www.carrefour.es/supermercado/agua-termal-avene-50-ml/R-prod60684/p,Agua termal Avène 50 ml.,5.25,10.50 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/651412_00_1.jpg
VC4AECOMM-131305,https://www.carrefour.es/supermercado/crema-de-noche-hyaluron-activ-b3-avene-40-ml/R-VC4AECOMM-131305/p,Crema de noche Hyaluron Activ B3 Avène 40 ml.,38.6,96.50 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/131305_00_1.jpg
VC4AECOMM-000708,https://www.carrefour.es/supermercado/emulsion-ligera-hidratante-hydrance-avene-40-ml/R-VC4AECOMM-000708/p,Emulsión ligera hidratante Hydrance Avène 40 ml.,21.3,53.25 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/000708_00_1.jpg
VC4AECOMM-131295,https://www.carrefour.es/supermercado/contorno-de-ojos-hyaluron-activ-b3-eau-thermale-avene-15-ml/R-VC4AECOMM-131295/p,Contorno de ojos Hyaluron Activ B3 Eau Thermale Avène 15 ml,29.3,195.33 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/131295_00_1.jpg
VC4AECOMM-784145,https://www.carrefour.es/supermercado/crema-hydrance-uv-emulsion-ligera-hidratante-avene-40-ml/R-VC4AECOMM-784145/p,Crema Hydrance UV emulsión ligera hidratante Avène 40 ml.,21.4,53.50 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/784145_00_1.jpg
VC4AECOMM-014471,https://www.carrefour.es/supermercado/crema-nutritiva-revitalizante-avene-50-ml/R-VC4AECOMM-014471/p,Crema nutritiva revitalizante Avéne 50 ml.,27.3,54.60 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/014471_00_1.jpg
prod72395,https://www.carrefour.es/supermercado/contorno-de-ojos-calmante-avene-10-ml/R-prod72395/p,Contorno de ojos calmante Avène 10 ml.,16.25,108.33 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/703722_00_1.jpg
VC4AECOMM-131329,https://www.carrefour.es/supermercado/serum-hyaluron-activ-b3-avene-30-ml/R-VC4AECOMM-131329/p,Serum Hyaluron Activ B3 Avène 30 ml.,40.0,133.33 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/131329_00_1.jpg
VC4AECOMM-807337,https://www.carrefour.es/supermercado/crema-hidratante-rica-hydrance-uv-avene-40-ml/R-VC4AECOMM-807337/p,Crema hidratante rica Hydrance UV Avène 40 ml.,21.6,54 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/807337_00_1.jpg
prod73102,https://www.carrefour.es/supermercado/espuma-limpiadora-piel-mixta-avene-150-ml/R-prod73102/p,Espuma limpiadora piel mixta Avène 150 ml.,21.1,14.07 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/425396_00_1.jpg
prod68940,https://www.carrefour.es/supermercado/leche-limpiadora-facial-suavizante-avene-200-ml/R-prod68940/p,Leche limpiadora facial suavizante Avène 200 ml.,21.3,10.65 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/551935_00_1.jpg
VC4AECOMM-816380,https://www.carrefour.es/supermercado/balsamo-relipidizante-xeracalm-ad-avene-400-ml/R-VC4AECOMM-816380/p,Bálsamo relipidizante XeraCalm A.D Avène 400 ml.,27.0,6.75 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/816380_00_1.jpg
VC4AECOMM-816390,https://www.carrefour.es/supermercado/balsamo-calmante-tolerance-control-avene-40-ml/R-VC4AECOMM-816390/p,Bálsamo calmante Tolerance Control Avène 40 ml.,23.7,59.25 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/816390_00_1.jpg
VC4AECOMM-816388,https://www.carrefour.es/supermercado/concentrado-calmante-xeracalm-ad-avene-50-cl/R-VC4AECOMM-816388/p,Concentrado calmante xeracalm A.D Avène 50 cl.,16.15,32.30 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/816388_00_1.jpg
836507159,https://www.carrefour.es/supermercado/crema-contorno-de-ojos-c-vit-sesderma-15-ml/R-836507159/p,Crema contorno de ojos C-VIT Sesderma 15 ml.,24.1,160.67 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/973281_00_1.jpg
fprod1330082,https://www.carrefour.es/supermercado/crema-gel-revitalizante-c-vit-sesderma-50-ml/R-fprod1330082/p,Crema gel revitalizante C-VIT Sesderma 50 ml.,38.5,77 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/336285_00_1.jpg
641402269,https://www.carrefour.es/supermercado/tratamiento-antiedad-regenerador-ultra-hidratante-dermovita-farma-dorsch-50-ml/R-641402269/p,Tratamiento Antiedad Regenerador Ultra hidratante DermoVita + Farma Dorsch 50 ml.,28.6,57.20 €/100ml,,Cremas faciales,https://static.carrefour.es/hd_350x_/img_pim_food/813684_00_1.jpg
614801774,https://www.carrefour.es/supermercado/petit-sabor-fresa-carrefour-kids-en-bolsitas-pack-de-4-unidades-de-90-g/R-614801774/p,Petit sabor fresa Carrefour Kids en bolsitas pack de 4 unidades de 90 g.,1.57,4.36 €/kg,Carrefour,Yogures Infantiles,https://static.carrefour.es/hd_350x_/img_pim_food/613119_00_1.jpg
702201871,https://www.carrefour.es/supermercado/petit-sabor-fresa-danone-danonino-sin-gluten-pack-de-6-unidades-de-50-g/R-702201871/p,Petit sabor fresa Danone Danonino sin gluten pack de 6 unidades de 50 g.,1.47,4.90 €/kg,,Yogures Infantiles,https://static.carrefour.es/hd_350x_/img_pim_food/402191_00_1.jpg
